           Num   Time(s)  PosAbs(mm)  Pos(mm)  Pos(%)  Load(kN)
1527    1521.0   247.710      8.4798   7.7684     0.0   13.7155
1537    1531.0   248.110      8.4809   7.7694     0.0   13.7185
1547    1541.0   248.510      8.4807   7.7693     0.0   13.7039
1557    1551.0   248.910      8.4804   7.7689     0.0   13.6871
1567    1561.0   249.310      8.4807   7.7693     0.0   13.6648
1577    1571.0   249.710      8.4803   7.7688     0.0   13.6572
1587    1581.0   250.110      8.4803   7.7689     0.0   13.6515
1597    1591.0   250.510      8.4801   7.7687     0.0   13.6353
1607    1601.0   250.910      8.4800   7.7686     0.0   13.6215
1617    1611.0   251.310      8.4801   7.7687     0.0   13.6113
1627    1621.0   251.710      8.4803   7.7689     0.0   13.6044
1637    1631.0   252.110      8.4801   7.7687     0.0   13.6241
1647    1641.0   252.510      8.4811   7.7697     0.0   13.6026
1657    1651.0   252.910      8.4800   7.7685     0.0   13.5730
1667    1661.0   253.310      8.4800   7.7686     0.0   13.5654
1677    1671.0   253.710      8.4812   7.7698     0.0   13.5586
1687    1681.0   254.110      8.4803   7.7688     0.0   13.5694
1697    1691.0   254.510      8.4809   7.7695     0.0   13.5523
1707    1701.0   254.910      8.4803   7.7689     0.0   13.5396
1717    1711.0   255.310      8.4807   7.7692     0.0   13.5442
1727    1721.0   255.710      8.4802   7.7688     0.0   13.5191
1737    1731.0   256.110      8.4802   7.7688     0.0   13.5007
1747    1741.0   256.510      8.4804   7.7690     0.0   13.5000
1757    1751.0   256.910      8.4805   7.7691     0.0   13.4930
1767    1761.0   257.310      8.4803   7.7689     0.0   13.4925
1777    1771.0   257.710      8.4803   7.7688     0.0   13.4614
1787    1781.0   258.110      8.4805   7.7690     0.0   13.4686
1797    1791.0   258.510      8.4805   7.7691     0.0   13.4619
1807    1801.0   258.910      8.4805   7.7691     0.0   13.4472
1817    1811.0   259.310      8.4805   7.7690     0.0   13.4340
1827    1821.0   259.710      8.4806   7.7692     0.0   13.4384
1837    1831.0   260.110      8.4805   7.7691     0.0   13.4166
1847    1841.0   260.510      8.4805   7.7691     0.0   13.4300
1857    1851.0   260.910      8.4801   7.7687     0.0   13.4305
1867    1861.0   261.310      8.4806   7.7692     0.0   13.3981
1877    1871.0   261.710      8.4801   7.7686     0.0   13.3477
1887    1881.0   262.110      8.4806   7.7692     0.0   13.3427
1897    1891.0   262.510      8.4803   7.7688     0.0   13.3407
1907    1901.0   262.910      8.4800   7.7686     0.0   13.3242
1917    1911.0   263.310      8.4804   7.7690     0.0   13.3305
1927    1921.0   263.710      8.4803   7.7689     0.0   13.3346
1937    1931.0   264.110      8.4803   7.7688     0.0   13.3162
1947    1941.0   264.510      8.4806   7.7691     0.0   13.3137
1957    1951.0   264.910      8.4805   7.7690     0.0   13.3021
1967    1961.0   265.310      8.4801   7.7687     0.0   13.2985
1977    1971.0   265.710      8.4806   7.7691     0.0   13.2906
1987    1981.0   266.110      8.4803   7.7689     0.0   13.2813
1997    1991.0   266.510      8.4804   7.7689     0.0   13.2677
2007    2001.0   266.910      8.4804   7.7690     0.0   13.2688
2017    2011.0   267.310      8.4800   7.7686     0.0   13.2665
2027    2021.0   267.710      8.4802   7.7688     0.0   13.2490
2037    2031.0   268.110      8.4805   7.7690     0.0   13.2480
2047    2041.0   268.510      8.4803   7.7688     0.0   13.2440
2057    2051.0   268.910      8.4804   7.7690     0.0   13.2477
2067    2061.0   269.310      8.4802   7.7688     0.0   13.2273
2077    2071.0   269.710      8.4804   7.7689     0.0   13.2230
2087    2081.0   270.110      8.4802   7.7687     0.0   13.2070
2097    2091.0   270.510      8.4806   7.7692     0.0   13.2176
2107    2101.0   270.910      8.4802   7.7688     0.0   13.2038
2117    2111.0   271.310      8.4803   7.7688     0.0   13.1984
2127    2121.0   271.710      8.4806   7.7692     0.0   13.1953
2137    2131.0   272.110      8.4806   7.7691     0.0   13.1996
2147    2141.0   272.510      8.4802   7.7687     0.0   13.1927
2157    2151.0   272.910      8.4806   7.7692     0.0   13.1892
2167    2161.0   273.310      8.4803   7.7689     0.0   13.1829
2177    2171.0   273.710      8.4803   7.7689     0.0   13.1835
2187    2181.0   274.110      8.4804   7.7690     0.0   13.1677
2197    2191.0   274.510      8.4805   7.7691     0.0   13.1691
2207    2201.0   274.910      8.4800   7.7686     0.0   13.1586
2217    2211.0   275.310      8.4801   7.7687     0.0   13.1559
2227    2221.0   275.710      8.4801   7.7686     0.0   13.1578
2237    2231.0   276.110      8.4805   7.7691     0.0   13.1550
2247    2241.0   276.510      8.4805   7.7691     0.0   13.1426
2257    2251.0   276.910      8.4801   7.7687     0.0   13.1434
2267    2261.0   277.310      8.4806   7.7692     0.0   13.1354
2277    2271.0   277.710      8.4799   7.7685     0.0   13.1083
2287    2281.0   278.110      8.4802   7.7687     0.0   13.1131
2297    2291.0   278.510      8.4805   7.7690     0.0   13.1089
2307    2301.0   278.910      8.4805   7.7690     0.0   13.1019
2317    2311.0   279.310      8.4802   7.7688     0.0   13.0937
2327    2321.0   279.710      8.4801   7.7687     0.0   13.0945
2337    2331.0   280.110      8.4806   7.7692     0.0   13.0925
2347    2341.0   280.510      8.4809   7.7694     0.0   13.0964
2357    2351.0   280.910      8.4806   7.7691     0.0   13.0750
2367    2361.0   281.310      8.4802   7.7687     0.0   13.0675
2377    2371.0   281.710      8.4803   7.7688     0.0   13.0736
2387    2381.0   282.110      8.4805   7.7690     0.0   13.0627
2397    2391.0   282.510      8.4806   7.7692     0.0   13.0534
2407    2401.0   282.910      8.4805   7.7690     0.0   13.0530
2417    2411.0   283.310      8.4803   7.7688     0.0   13.0544
2427    2421.0   283.710      8.4801   7.7687     0.0   13.0488
2437    2431.0   284.110      8.4801   7.7687     0.0   13.0384
2447    2441.0   284.510      8.4806   7.7691     0.0   13.0247
2457    2451.0   284.910      8.4809   7.7695     0.0   13.0295
2467    2461.0   285.310      8.4808   7.7693     0.0   13.0281
2477    2471.0   285.710      8.4799   7.7685     0.0   13.0266
2487    2481.0   286.110      8.4803   7.7689     0.0   13.0247
2497    2491.0   286.510      8.4806   7.7692     0.0   13.0246
2507    2501.0   286.910      8.4803   7.7689     0.0   13.0059
2517    2511.0   287.310      8.4800   7.7686     0.0   13.0011
2527    2521.0   287.710      8.4807   7.7693     0.0   12.9925
2537    2531.0   288.110      8.4804   7.7690     0.0   12.9964
2547    2541.0   288.510      8.4799   7.7684     0.0   12.9818
2557    2551.0   288.910      8.4801   7.7687     0.0   12.9884
2567    2561.0   289.310      8.4805   7.7691     0.0   12.9805
2577    2571.0   289.710      8.4802   7.7687     0.0   12.9819
2587    2581.0   290.110      8.4806   7.7691     0.0   12.9687
2597    2591.0   290.510      8.4804   7.7690     0.0   12.9684
2607    2601.0   290.910      8.4802   7.7688     0.0   12.9627
2617    2611.0   291.310      8.4803   7.7688     0.0   12.9690
2627    2621.0   291.710      8.4807   7.7692     0.0   12.9634
2637    2631.0   292.110      8.4804   7.7689     0.0   12.9591
2647    2641.0   292.510      8.4804   7.7689     0.0   12.9630
2657    2651.0   292.910      8.4801   7.7686     0.0   12.9604
2667    2661.0   293.310      8.4805   7.7691     0.0   12.9511
2677    2671.0   293.710      8.4801   7.7686     0.0   12.9497
2694    2681.0   294.220      8.4822   7.7707     0.0   12.9656
2704    2691.0   294.620      8.4961   7.7847     0.0   13.2707
2714    2701.0   295.020      8.5094   7.7980     0.0   13.5214
2724    2711.0   295.420      8.5227   7.8113     0.0   13.7729
2734    2721.0   295.820      8.5359   7.8244     0.0   14.0082
2744    2731.0   296.220      8.5493   7.8379     0.0   14.2426
2754    2741.0   296.620      8.5627   7.8513     0.0   14.4764
2764    2751.0   297.020      8.5761   7.8647     0.0   14.6914
2774    2761.0   297.420      8.5894   7.8780     0.0   14.9100
2784    2771.0   297.820      8.6027   7.8913     0.0   15.1043
2794    2781.0   298.220      8.6161   7.9047     0.0   15.3075
2804    2791.0   298.620      8.6289   7.9175     0.0   15.5148
2814    2801.0   299.020      8.6426   7.9311     0.0   15.7085
2824    2811.0   299.420      8.6557   7.9443     0.0   15.8812
2834    2821.0   299.820      8.6687   7.9572     0.0   16.0706
2844    2831.0   300.220      8.6825   7.9711     0.0   16.2593
2854    2841.0   300.620      8.6960   7.9845     0.0   16.4390
2864    2851.0   301.020      8.7091   7.9977     0.0   16.6202
2874    2861.0   301.420      8.7222   8.0108     0.0   16.7958
2884    2871.0   301.820      8.7357   8.0243     0.0   16.9710
2894    2881.0   302.220      8.7494   8.0379     0.0   17.1565
2904    2891.0   302.620      8.7623   8.0508     0.0   17.3167
2914    2901.0   303.020      8.7761   8.0646     0.0   17.4943
2924    2911.0   303.420      8.7896   8.0781     0.0   17.6644
2934    2921.0   303.820      8.8026   8.0912     0.0   17.8432
2944    2931.0   304.220      8.8159   8.1045     0.0   18.0035
2954    2941.0   304.620      8.8292   8.1178     0.0   18.1668
2964    2951.0   305.020      8.8427   8.1313     0.0   18.3225
2974    2961.0   305.420      8.8555   8.1441     0.0   18.4928
2984    2971.0   305.820      8.8696   8.1582     0.0   18.6837
2994    2981.0   306.220      8.8820   8.1706     0.0   18.8330
3004    2991.0   306.620      8.8960   8.1846     0.0   19.0063
3014    3001.0   307.020      8.9093   8.1979     0.0   19.1841
3024    3011.0   307.420      8.9226   8.2112     0.0   19.3283
3034    3021.0   307.820      8.9362   8.2247     0.0   19.5039
3044    3031.0   308.220      8.9494   8.2379     0.0   19.6528
3054    3041.0   308.620      8.9631   8.2516     0.0   19.8288
3064    3051.0   309.020      8.9755   8.2641     0.0   19.9757
3074    3061.0   309.420      8.9894   8.2779     0.0   20.1504
3084    3071.0   309.820      9.0020   8.2905     0.0   20.3074
3094    3081.0   310.220      9.0160   8.3046     0.0   20.4803
3104    3091.0   310.620      9.0292   8.3178     0.0   20.6244
3114    3101.0   311.020      9.0428   8.3313     0.0   20.7894
3124    3111.0   311.420      9.0561   8.3447     0.0   20.9507
3134    3121.0   311.820      9.0691   8.3576     0.0   21.1032
3144    3131.0   312.220      9.0826   8.3712     0.0   21.2581
3154    3141.0   312.620      9.0955   8.3841     0.0   21.4135
3164    3151.0   313.020      9.1092   8.3978     0.0   21.5826
3174    3161.0   313.420      9.1225   8.4110     0.0   21.7395
3184    3171.0   313.820      9.1354   8.4240     0.0   21.8846
3194    3181.0   314.220      9.1491   8.4377     0.0   22.0536
3204    3191.0   314.620      9.1623   8.4509     0.0   22.2068
3214    3201.0   315.020      9.1764   8.4650     0.0   22.3573
3224    3211.0   315.420      9.1891   8.4777     0.0   22.4986
3234    3221.0   315.820      9.2021   8.4906     0.0   22.6498
3244    3231.0   316.220      9.2156   8.5041     0.0   22.7965
3254    3241.0   316.620      9.2286   8.5172     0.0   22.9238
3264    3251.0   317.020      9.2423   8.5309     0.0   23.0958
3274    3261.0   317.420      9.2553   8.5439     0.0   23.2228
3284    3271.0   317.820      9.2690   8.5575     0.0   23.3630
3294    3281.0   318.220      9.2823   8.5708     0.0   23.4935
3304    3291.0   318.620      9.2959   8.5845     0.0   23.6584
3314    3301.0   319.020      9.3088   8.5974     0.0   23.7832
3324    3311.0   319.420      9.3222   8.6107     0.0   23.9331
3334    3321.0   319.820      9.3358   8.6244     0.0   24.0851
3344    3331.0   320.220      9.3491   8.6377     0.0   24.2319
3354    3341.0   320.620      9.3623   8.6509     0.0   24.3910
3364    3351.0   321.020      9.3757   8.6642     0.0   24.5242
3374    3361.0   321.420      9.3889   8.6774     0.0   24.6810
3384    3371.0   321.820      9.4023   8.6909     0.0   24.8337
3394    3381.0   322.220      9.4157   8.7042     0.0   24.9812
3410    3391.0   322.620      9.4024   8.6910     0.0   24.5170
3420    3401.0   323.020      9.4033   8.6919     0.0   24.4265
3430    3411.0   323.420      9.4029   8.6915     0.0   24.3818
3440    3421.0   323.820      9.4024   8.6910     0.0   24.2973
3450    3431.0   324.220      9.4025   8.6911     0.0   24.2389
3460    3441.0   324.620      9.4028   8.6914     0.0   24.1872
3470    3451.0   325.020      9.4025   8.6911     0.0   24.1282
3480    3461.0   325.420      9.4021   8.6906     0.0   24.0590
3490    3471.0   325.820      9.4019   8.6904     0.0   24.0225
3500    3481.0   326.220      9.4027   8.6913     0.0   23.9854
3510    3491.0   326.620      9.4023   8.6909     0.0   23.9333
3520    3501.0   327.020      9.4025   8.6911     0.0   23.8860
3530    3511.0   327.420      9.4026   8.6912     0.0   23.8565
3540    3521.0   327.820      9.4027   8.6912     0.0   23.8327
3550    3531.0   328.220      9.4026   8.6911     0.0   23.7859
3560    3541.0   328.620      9.4022   8.6907     0.0   23.7612
3570    3551.0   329.020      9.4027   8.6912     0.0   23.7361
3580    3561.0   329.420      9.4024   8.6910     0.0   23.6925
3590    3571.0   329.820      9.4019   8.6905     0.0   23.6637
3600    3581.0   330.220      9.4028   8.6914     0.0   23.6428
3610    3591.0   330.620      9.4023   8.6908     0.0   23.6047
3620    3601.0   331.020      9.4026   8.6911     0.0   23.5853
3630    3611.0   331.420      9.4022   8.6908     0.0   23.5524
3640    3621.0   331.820      9.4024   8.6910     0.0   23.5219
3650    3631.0   332.220      9.4026   8.6912     0.0   23.5060
3660    3641.0   332.620      9.4025   8.6911     0.0   23.4923
3670    3651.0   333.020      9.4028   8.6913     0.0   23.4599
3680    3661.0   333.420      9.4021   8.6906     0.0   23.4362
3690    3671.0   333.820      9.4020   8.6906     0.0   23.4018
3700    3681.0   334.220      9.4025   8.6911     0.0   23.3988
3710    3691.0   334.620      9.4029   8.6915     0.0   23.3678
3720    3701.0   335.020      9.4027   8.6913     0.0   23.3520
3730    3711.0   335.420      9.4024   8.6910     0.0   23.3254
3741    3721.0   335.820      9.4026   8.6912     0.0   23.3066
3751    3731.0   336.220      9.4023   8.6908     0.0   23.2908
3761    3741.0   336.620      9.4028   8.6913     0.0   23.2787
3771    3751.0   337.020      9.4025   8.6910     0.0   23.2581
3781    3761.0   337.420      9.4025   8.6911     0.0   23.2377
3791    3771.0   337.820      9.4023   8.6909     0.0   23.2282
3801    3781.0   338.220      9.4026   8.6911     0.0   23.2119
3811    3791.0   338.620      9.4023   8.6909     0.0   23.1854
3821    3801.0   339.020      9.4027   8.6913     0.0   23.1720
3831    3811.0   339.420      9.4021   8.6907     0.0   23.1655
3841    3821.0   339.820      9.4027   8.6913     0.0   23.1435
3851    3831.0   340.220      9.4025   8.6910     0.0   23.1321
3861    3841.0   340.620      9.4022   8.6907     0.0   23.1146
3871    3851.0   341.020      9.4031   8.6917     0.0   23.1095
3881    3861.0   341.420      9.4025   8.6910     0.0   23.0952
3891    3871.0   341.820      9.4024   8.6910     0.0   23.0755
3901    3881.0   342.220      9.4026   8.6911     0.0   23.0541
3911    3891.0   342.620      9.4027   8.6913     0.0   23.0398
3921    3901.0   343.020      9.4026   8.6912     0.0   23.0288
3931    3911.0   343.420      9.4023   8.6908     0.0   23.0225
3941    3921.0   343.820      9.4024   8.6910     0.0   23.0157
3951    3931.0   344.220      9.4028   8.6914     0.0   23.0121
3961    3941.0   344.620      9.4024   8.6909     0.0   22.9912
3971    3951.0   345.020      9.4023   8.6908     0.0   22.9832
3981    3961.0   345.420      9.4028   8.6913     0.0   22.9802
3991    3971.0   345.820      9.4022   8.6908     0.0   22.9474
4001    3981.0   346.220      9.4025   8.6911     0.0   22.9315
4011    3991.0   346.620      9.4026   8.6911     0.0   22.9100
4021    4001.0   347.020      9.4028   8.6914     0.0   22.9067
4031    4011.0   347.420      9.4024   8.6909     0.0   22.8852
4041    4021.0   347.820      9.4024   8.6910     0.0   22.8634
4051    4031.0   348.220      9.4023   8.6909     0.0   22.8616
4061    4041.0   348.620      9.4028   8.6914     0.0   22.8560
4071    4051.0   349.020      9.4029   8.6915     0.0   22.8547
4081    4061.0   349.420      9.4026   8.6912     0.0   22.8386
4091    4071.0   349.820      9.4027   8.6912     0.0   22.8404
4101    4081.0   350.220      9.4026   8.6912     0.0   22.8209
4111    4091.0   350.620      9.4026   8.6912     0.0   22.8026
4121    4101.0   351.020      9.4023   8.6909     0.0   22.7911
4131    4111.0   351.420      9.4030   8.6916     0.0   22.7679
4141    4121.0   351.820      9.4019   8.6905     0.0   22.7398
4151    4131.0   352.220      9.4027   8.6913     0.0   22.7462
4161    4141.0   352.620      9.4023   8.6909     0.0   22.7297
4171    4151.0   353.020      9.4025   8.6911     0.0   22.7464
4181    4161.0   353.420      9.4024   8.6909     0.0   22.7188
4191    4171.0   353.820      9.4026   8.6911     0.0   22.7088
4201    4181.0   354.220      9.4025   8.6911     0.0   22.7120
4211    4191.0   354.620      9.4022   8.6908     0.0   22.6850
4221    4201.0   355.020      9.4027   8.6912     0.0   22.6869
4231    4211.0   355.420      9.4024   8.6909     0.0   22.6806
4241    4221.0   355.820      9.4026   8.6912     0.0   22.6690
4251    4231.0   356.220      9.4022   8.6907     0.0   22.6566
4261    4241.0   356.620      9.4021   8.6907     0.0   22.6708
4271    4251.0   357.020      9.4022   8.6907     0.0   22.6563
4281    4261.0   357.420      9.4024   8.6909     0.0   22.6481
4291    4271.0   357.820      9.4022   8.6907     0.0   22.6435
4301    4281.0   358.220      9.4027   8.6913     0.0   22.6398
4311    4291.0   358.620      9.4021   8.6907     0.0   22.6332
4321    4301.0   359.020      9.4026   8.6912     0.0   22.6065
4331    4311.0   359.420      9.4026   8.6911     0.0   22.5892
4341    4321.0   359.820      9.4024   8.6910     0.0   22.5695
4351    4331.0   360.220      9.4026   8.6911     0.0   22.5692
4361    4341.0   360.620      9.4026   8.6912     0.0   22.5763
4371    4351.0   361.020      9.4025   8.6911     0.0   22.5606
4381    4361.0   361.420      9.4030   8.6916     0.0   22.5587
4391    4371.0   361.820      9.4024   8.6910     0.0   22.5377
4401    4381.0   362.220      9.4026   8.6911     0.0   22.5343
4411    4391.0   362.620      9.4023   8.6909     0.0   22.5254
4421    4401.0   363.020      9.4027   8.6913     0.0   22.5142
4431    4411.0   363.420      9.4023   8.6909     0.0   22.5139
4441    4421.0   363.820      9.4023   8.6909     0.0   22.4969
4451    4431.0   364.220      9.4029   8.6915     0.0   22.4931
4461    4441.0   364.620      9.4024   8.6910     0.0   22.4821
4471    4451.0   365.020      9.4023   8.6909     0.0   22.4793
4481    4461.0   365.420      9.4027   8.6913     0.0   22.4759
4491    4471.0   365.820      9.4027   8.6912     0.0   22.4501
4501    4481.0   366.220      9.4025   8.6911     0.0   22.4505
4511    4491.0   366.620      9.4021   8.6907     0.0   22.4421
4521    4501.0   367.020      9.4024   8.6910     0.0   22.4353
4531    4511.0   367.420      9.4026   8.6911     0.0   22.4250
4541    4521.0   367.820      9.4022   8.6907     0.0   22.4243
4551    4531.0   368.220      9.4023   8.6909     0.0   22.4084
4561    4541.0   368.620      9.4027   8.6913     0.0   22.3963
