           Num  Time(s)  PosAbs(mm)  Pos(mm)  Pos(%)  Load(kN)
6482    6441.0  320.355     -3.3133   7.3400     0.0   14.9445
6492    6451.0  320.755     -3.2865   7.3668     0.0   15.2847
6502    6461.0  321.155     -3.2602   7.3932     0.0   15.6197
6512    6471.0  321.555     -3.2331   7.4203     0.0   15.9648
6528    6481.0  321.960     -3.2349   7.4185     0.0   15.7829
6538    6491.0  322.360     -3.2348   7.4186     0.0   15.7054
6548    6501.0  322.760     -3.2348   7.4186     0.0   15.6418
6558    6511.0  323.160     -3.2348   7.4186     0.0   15.5816
6568    6521.0  323.560     -3.2347   7.4186     0.0   15.5337
6578    6531.0  323.960     -3.2346   7.4188     0.0   15.4908
6588    6541.0  324.360     -3.2346   7.4188     0.0   15.4554
6598    6551.0  324.760     -3.2348   7.4186     0.0   15.4157
6608    6561.0  325.160     -3.2348   7.4186     0.0   15.3812
6618    6571.0  325.560     -3.2344   7.4190     0.0   15.3570
6628    6581.0  325.960     -3.2346   7.4187     0.0   15.3231
6638    6591.0  326.360     -3.2345   7.4188     0.0   15.3064
6648    6601.0  326.760     -3.2344   7.4190     0.0   15.2770
6658    6611.0  327.160     -3.2347   7.4187     0.0   15.2516
6668    6621.0  327.560     -3.2345   7.4189     0.0   15.2274
6678    6631.0  327.960     -3.2347   7.4187     0.0   15.2127
6688    6641.0  328.360     -3.2348   7.4186     0.0   15.1945
6698    6651.0  328.760     -3.2344   7.4189     0.0   15.1682
6708    6661.0  329.160     -3.2348   7.4186     0.0   15.1463
6718    6671.0  329.560     -3.2347   7.4187     0.0   15.1284
6728    6681.0  329.960     -3.2347   7.4187     0.0   15.1126
6738    6691.0  330.360     -3.2344   7.4190     0.0   15.1002
6748    6701.0  330.760     -3.2346   7.4188     0.0   15.0756
6758    6711.0  331.160     -3.2346   7.4187     0.0   15.0590
6768    6721.0  331.560     -3.2345   7.4189     0.0   15.0474
6778    6731.0  331.960     -3.2344   7.4190     0.0   15.0348
6788    6741.0  332.360     -3.2346   7.4188     0.0   15.0157
6798    6751.0  332.760     -3.2345   7.4188     0.0   14.9998
6808    6761.0  333.160     -3.2346   7.4188     0.0   14.9900
6818    6771.0  333.560     -3.2345   7.4188     0.0   14.9764
6828    6781.0  333.960     -3.2344   7.4190     0.0   14.9631
6838    6791.0  334.360     -3.2346   7.4187     0.0   14.9491
6848    6801.0  334.760     -3.2346   7.4188     0.0   14.9399
6858    6811.0  335.160     -3.2345   7.4189     0.0   14.9258
6868    6821.0  335.560     -3.2346   7.4188     0.0   14.9098
6878    6831.0  335.960     -3.2346   7.4188     0.0   14.9016
6888    6841.0  336.360     -3.2346   7.4188     0.0   14.8945
6898    6851.0  336.760     -3.2343   7.4190     0.0   14.8823
6908    6861.0  337.160     -3.2345   7.4189     0.0   14.8660
6918    6871.0  337.560     -3.2345   7.4189     0.0   14.8586
6928    6881.0  337.960     -3.2344   7.4190     0.0   14.8489
6938    6891.0  338.360     -3.2345   7.4189     0.0   14.8517
6948    6901.0  338.760     -3.2344   7.4190     0.0   14.8418
6958    6911.0  339.160     -3.2345   7.4189     0.0   14.8514
6968    6921.0  339.560     -3.2347   7.4187     0.0   14.8123
6978    6931.0  339.960     -3.2345   7.4188     0.0   14.7824
6988    6941.0  340.360     -3.2343   7.4191     0.0   14.7880
6998    6951.0  340.760     -3.2345   7.4188     0.0   14.7786
7008    6961.0  341.160     -3.2343   7.4191     0.0   14.7730
7018    6971.0  341.560     -3.2346   7.4187     0.0   14.7561
7028    6981.0  341.960     -3.2344   7.4190     0.0   14.7529
7038    6991.0  342.360     -3.2343   7.4190     0.0   14.7450
7048    7001.0  342.760     -3.2345   7.4188     0.0   14.7388
7058    7011.0  343.160     -3.2344   7.4190     0.0   14.7271
7068    7021.0  343.560     -3.2346   7.4188     0.0   14.7153
7078    7031.0  343.960     -3.2342   7.4192     0.0   14.7061
7088    7041.0  344.360     -3.2345   7.4188     0.0   14.7002
7098    7051.0  344.760     -3.2346   7.4188     0.0   14.6950
7108    7061.0  345.160     -3.2344   7.4190     0.0   14.6880
7118    7071.0  345.560     -3.2345   7.4189     0.0   14.6751
7128    7081.0  345.960     -3.2345   7.4189     0.0   14.6680
7138    7091.0  346.360     -3.2345   7.4189     0.0   14.6597
7148    7101.0  346.760     -3.2344   7.4190     0.0   14.6542
7158    7111.0  347.160     -3.2346   7.4188     0.0   14.6455
7168    7121.0  347.560     -3.2344   7.4190     0.0   14.6433
7178    7131.0  347.960     -3.2345   7.4189     0.0   14.6322
7189    7141.0  348.360     -3.2344   7.4190     0.0   14.6274
7199    7151.0  348.760     -3.2345   7.4188     0.0   14.6194
7209    7161.0  349.160     -3.2345   7.4189     0.0   14.6107
7219    7171.0  349.560     -3.2348   7.4186     0.0   14.6066
7229    7181.0  349.960     -3.2345   7.4189     0.0   14.5905
7239    7191.0  350.360     -3.2347   7.4187     0.0   14.5913
7249    7201.0  350.760     -3.2345   7.4189     0.0   14.5846
7259    7211.0  351.160     -3.2346   7.4188     0.0   14.6014
7269    7221.0  351.560     -3.2347   7.4187     0.0   14.5751
7279    7231.0  351.960     -3.2345   7.4189     0.0   14.5691
7289    7241.0  352.360     -3.2344   7.4189     0.0   14.5596
7299    7251.0  352.760     -3.2344   7.4190     0.0   14.5514
7309    7261.0  353.160     -3.2345   7.4188     0.0   14.5453
7319    7271.0  353.560     -3.2346   7.4188     0.0   14.5396
7329    7281.0  353.960     -3.2345   7.4189     0.0   14.5381
7339    7291.0  354.360     -3.2346   7.4188     0.0   14.5236
7349    7301.0  354.760     -3.2345   7.4189     0.0   14.5197
7359    7311.0  355.160     -3.2347   7.4187     0.0   14.5131
7369    7321.0  355.560     -3.2345   7.4189     0.0   14.4991
7379    7331.0  355.960     -3.2344   7.4190     0.0   14.4985
7389    7341.0  356.360     -3.2345   7.4188     0.0   14.4942
7399    7351.0  356.760     -3.2346   7.4188     0.0   14.4937
7409    7361.0  357.160     -3.2346   7.4188     0.0   14.4855
7419    7371.0  357.560     -3.2346   7.4188     0.0   14.4804
7429    7381.0  357.960     -3.2345   7.4188     0.0   14.4773
7439    7391.0  358.360     -3.2344   7.4190     0.0   14.4753
7449    7401.0  358.760     -3.2344   7.4190     0.0   14.4671
7459    7411.0  359.160     -3.2346   7.4188     0.0   14.4571
7469    7421.0  359.560     -3.2346   7.4188     0.0   14.4585
7479    7431.0  359.960     -3.2345   7.4189     0.0   14.4540
7489    7441.0  360.360     -3.2344   7.4189     0.0   14.4496
7499    7451.0  360.760     -3.2346   7.4188     0.0   14.4442
7509    7461.0  361.160     -3.2345   7.4189     0.0   14.4424
7519    7471.0  361.560     -3.2346   7.4188     0.0   14.4307
7529    7481.0  361.960     -3.2347   7.4187     0.0   14.4290
7539    7491.0  362.360     -3.2350   7.4184     0.0   14.4262
7549    7501.0  362.760     -3.2346   7.4188     0.0   14.4202
7559    7511.0  363.160     -3.2344   7.4190     0.0   14.4151
7569    7521.0  363.560     -3.2347   7.4187     0.0   14.4139
7579    7531.0  363.960     -3.2347   7.4187     0.0   14.4097
7589    7541.0  364.360     -3.2344   7.4189     0.0   14.4039
7599    7551.0  364.760     -3.2347   7.4187     0.0   14.3951
7609    7561.0  365.160     -3.2347   7.4187     0.0   14.3969
7619    7571.0  365.560     -3.2345   7.4189     0.0   14.3864
7629    7581.0  365.960     -3.2345   7.4189     0.0   14.3883
7639    7591.0  366.360     -3.2346   7.4188     0.0   14.3829
7649    7601.0  366.760     -3.2346   7.4188     0.0   14.3783
7659    7611.0  367.160     -3.2347   7.4187     0.0   14.3683
7669    7621.0  367.560     -3.2345   7.4189     0.0   14.3612
7679    7631.0  367.960     -3.2346   7.4188     0.0   14.3619
7689    7641.0  368.360     -3.2346   7.4188     0.0   14.3552
7699    7651.0  368.760     -3.2346   7.4188     0.0   14.3509
7709    7661.0  369.160     -3.2346   7.4188     0.0   14.3446
7719    7671.0  369.560     -3.2345   7.4189     0.0   14.3454
7729    7681.0  369.960     -3.2345   7.4188     0.0   14.3413
7739    7691.0  370.360     -3.2347   7.4187     0.0   14.3400
7749    7701.0  370.760     -3.2345   7.4189     0.0   14.3353
7759    7711.0  371.160     -3.2345   7.4189     0.0   14.3308
7769    7721.0  371.560     -3.2346   7.4188     0.0   14.3252
7779    7731.0  371.960     -3.2346   7.4188     0.0   14.3244
7789    7741.0  372.360     -3.2345   7.4189     0.0   14.3185
7799    7751.0  372.760     -3.2348   7.4186     0.0   14.3150
7809    7761.0  373.160     -3.2347   7.4187     0.0   14.3094
7819    7771.0  373.560     -3.2347   7.4187     0.0   14.3025
7829    7781.0  373.960     -3.2346   7.4188     0.0   14.3011
7839    7791.0  374.360     -3.2346   7.4188     0.0   14.2963
7849    7801.0  374.760     -3.2345   7.4189     0.0   14.2881
7859    7811.0  375.160     -3.2348   7.4186     0.0   14.2875
7869    7821.0  375.560     -3.2346   7.4188     0.0   14.2815
7879    7831.0  375.960     -3.2347   7.4187     0.0   14.2801
7889    7841.0  376.360     -3.2346   7.4188     0.0   14.2764
7899    7851.0  376.760     -3.2346   7.4188     0.0   14.2664
7909    7861.0  377.160     -3.2347   7.4187     0.0   14.2720
7919    7871.0  377.560     -3.2348   7.4185     0.0   14.2684
7929    7881.0  377.960     -3.2350   7.4184     0.0   14.2609
7939    7891.0  378.360     -3.2348   7.4186     0.0   14.2604
7949    7901.0  378.760     -3.2346   7.4188     0.0   14.2742
7959    7911.0  379.160     -3.2346   7.4188     0.0   14.2822
7969    7921.0  379.560     -3.2347   7.4187     0.0   14.2776
7979    7931.0  379.960     -3.2348   7.4186     0.0   14.2561
7989    7941.0  380.360     -3.2346   7.4188     0.0   14.2577
7999    7951.0  380.760     -3.2348   7.4186     0.0   14.2603
8009    7961.0  381.160     -3.2348   7.4186     0.0   14.2605
8019    7971.0  381.560     -3.2347   7.4186     0.0   14.2570
8029    7981.0  381.960     -3.2347   7.4187     0.0   14.2500
8039    7991.0  382.360     -3.2349   7.4185     0.0   14.2466
8049    8001.0  382.760     -3.2346   7.4187     0.0   14.2454
8059    8011.0  383.160     -3.2350   7.4184     0.0   14.2324
8069    8021.0  383.560     -3.2347   7.4187     0.0   14.2170
8079    8031.0  383.960     -3.2347   7.4187     0.0   14.2176
8089    8041.0  384.360     -3.2348   7.4185     0.0   14.2043
8099    8051.0  384.760     -3.2347   7.4187     0.0   14.2220
8109    8061.0  385.160     -3.2348   7.4186     0.0   14.2021
8119    8071.0  385.560     -3.2347   7.4187     0.0   14.1974
8129    8081.0  385.960     -3.2348   7.4185     0.0   14.1931
8139    8091.0  386.360     -3.2348   7.4186     0.0   14.1894
8149    8101.0  386.760     -3.2349   7.4185     0.0   14.1826
8159    8111.0  387.160     -3.2347   7.4187     0.0   14.1835
8169    8121.0  387.560     -3.2350   7.4184     0.0   14.1744
8179    8131.0  387.960     -3.2348   7.4186     0.0   14.1726
8189    8141.0  388.360     -3.2349   7.4185     0.0   14.1710
8199    8151.0  388.760     -3.2348   7.4186     0.0   14.1718
8209    8161.0  389.160     -3.2348   7.4186     0.0   14.1640
8225    8171.0  389.655     -3.2330   7.4204     0.0   14.2086
8235    8181.0  390.055     -3.2056   7.4478     0.0   14.7958
8245    8191.0  390.455     -3.1793   7.4741     0.0   15.3274
8255    8201.0  390.855     -3.1523   7.5011     0.0   15.8283
8265    8211.0  391.255     -3.1259   7.5275     0.0   16.3017
8275    8221.0  391.655     -3.0994   7.5540     0.0   16.7500
8285    8231.0  392.055     -3.0727   7.5807     0.0   17.1913
8295    8241.0  392.455     -3.0458   7.6076     0.0   17.6208
8305    8251.0  392.855     -3.0194   7.6339     0.0   18.0328
8315    8261.0  393.255     -2.9927   7.6607     0.0   18.4460
8325    8271.0  393.655     -2.9662   7.6872     0.0   18.8478
8335    8281.0  394.055     -2.9394   7.7140     0.0   19.2433
8345    8291.0  394.455     -2.9129   7.7405     0.0   19.6314
8355    8301.0  394.855     -2.8862   7.7671     0.0   19.9780
8365    8311.0  395.255     -2.8595   7.7938     0.0   20.2944
8375    8321.0  395.655     -2.8330   7.8204     0.0   20.5440
8385    8331.0  396.055     -2.8064   7.8470     0.0   20.8440
8395    8341.0  396.455     -2.7796   7.8738     0.0   21.1063
8405    8351.0  396.855     -2.7530   7.9004     0.0   21.3531
8415    8361.0  397.255     -2.7263   7.9271     0.0   21.6031
8425    8371.0  397.655     -2.6997   7.9537     0.0   21.8303
8435    8381.0  398.055     -2.6730   7.9803     0.0   22.0745
8445    8391.0  398.455     -2.6462   8.0072     0.0   22.3212
8455    8401.0  398.855     -2.6196   8.0338     0.0   22.5741
8465    8411.0  399.255     -2.5931   8.0603     0.0   22.8246
8475    8421.0  399.655     -2.5664   8.0870     0.0   23.0897
8485    8431.0  400.055     -2.5396   8.1137     0.0   23.3523
8495    8441.0  400.455     -2.5131   8.1402     0.0   23.6317
8505    8451.0  400.855     -2.4863   8.1670     0.0   23.9214
8515    8461.0  401.255     -2.4598   8.1936     0.0   24.2160
8525    8471.0  401.655     -2.4332   8.2202     0.0   24.5058
8535    8481.0  402.055     -2.4064   8.2470     0.0   24.7952
8545    8491.0  402.455     -2.3798   8.2736     0.0   25.0838
8555    8501.0  402.855     -2.3532   8.3002     0.0   25.3775
8565    8511.0  403.255     -2.3264   8.3269     0.0   25.6714
8575    8521.0  403.655     -2.2998   8.3536     0.0   25.9671
8585    8531.0  404.055     -2.2733   8.3800     0.0   26.2653
8595    8541.0  404.455     -2.2466   8.4068     0.0   26.5617
8605    8551.0  404.855     -2.2198   8.4335     0.0   26.8573
8615    8561.0  405.255     -2.1933   8.4601     0.0   27.1430
8625    8571.0  405.655     -2.1667   8.4867     0.0   27.4292
8635    8581.0  406.055     -2.1401   8.5133     0.0   27.7200
8645    8591.0  406.455     -2.1133   8.5401     0.0   28.0006
8655    8601.0  406.855     -2.0866   8.5667     0.0   28.2763
8665    8611.0  407.255     -2.0601   8.5933     0.0   28.5456
8675    8621.0  407.655     -2.0332   8.6202     0.0   28.6412
8685    8631.0  408.055     -2.0067   8.6466     0.0   28.6631
8695    8641.0  408.455     -1.9801   8.6733     0.0   28.6683
8705    8651.0  408.855     -1.9534   8.6999     0.0   28.8052
8715    8661.0  409.255     -1.9266   8.7268     0.0   28.9971
8725    8671.0  409.655     -1.9001   8.7532     0.0   29.2389
8735    8681.0  410.055     -1.8733   8.7801     0.0   29.4962
8745    8691.0  410.455     -1.8468   8.8066     0.0   29.7634
8755    8701.0  410.855     -1.8201   8.8333     0.0   30.0313
8765    8711.0  411.255     -1.7933   8.8601     0.0   30.3059
8775    8721.0  411.655     -1.7668   8.8866     0.0   30.5801
8785    8731.0  412.055     -1.7400   8.9134     0.0   30.8544
8795    8741.0  412.455     -1.7135   8.9399     0.0   31.1266
8805    8751.0  412.855     -1.6869   8.9665     0.0   31.3927
8815    8761.0  413.255     -1.6601   8.9933     0.0   31.6619
8825    8771.0  413.655     -1.6336   9.0198     0.0   31.9249
8835    8781.0  414.055     -1.6069   9.0465     0.0   32.1673
8845    8791.0  414.455     -1.5802   9.0731     0.0   32.4129
8855    8801.0  414.855     -1.5535   9.0999     0.0   32.6698
8865    8811.0  415.255     -1.5268   9.1266     0.0   32.9145
8875    8821.0  415.655     -1.5003   9.1530     0.0   33.1269
8885    8831.0  416.055     -1.4736   9.1798     0.0   33.3097
8895    8841.0  416.455     -1.4470   9.2063     0.0   33.4345
8905    8851.0  416.855     -1.4203   9.2331     0.0   33.6378
8915    8861.0  417.255     -1.3936   9.2597     0.0   33.8767
8925    8871.0  417.655     -1.3670   9.2864     0.0   34.1032
8935    8881.0  418.055     -1.3402   9.3132     0.0   34.3380
8945    8891.0  418.455     -1.3135   9.3399     0.0   34.5711
8955    8901.0  418.855     -1.2868   9.3666     0.0   34.8089
8965    8911.0  419.255     -1.2602   9.3932     0.0   35.0536
8975    8921.0  419.655     -1.2335   9.4199     0.0   35.2968
8985    8931.0  420.055     -1.2070   9.4464     0.0   35.5442
8995    8941.0  420.455     -1.1803   9.4731     0.0   35.7890
9005    8951.0  420.855     -1.1535   9.4999     0.0   36.0252
9015    8961.0  421.255     -1.1271   9.5263     0.0   36.2580
9025    8971.0  421.655     -1.1003   9.5531     0.0   36.4783
9035    8981.0  422.055     -1.0737   9.5797     0.0   36.6970
9045    8991.0  422.455     -1.0470   9.6064     0.0   36.9233
9055    9001.0  422.855     -1.0205   9.6329     0.0   37.1404
9065    9011.0  423.255     -0.9937   9.6596     0.0   37.3580
9075    9021.0  423.655     -0.9670   9.6864     0.0   37.5724
9085    9031.0  424.055     -0.9405   9.7129     0.0   37.7830
9095    9041.0  424.455     -0.9137   9.7397     0.0   38.0003
9105    9051.0  424.855     -0.8871   9.7663     0.0   38.2086
9115    9061.0  425.255     -0.8604   9.7930     0.0   38.4211
9125    9071.0  425.655     -0.8338   9.8196     0.0   38.6279
9135    9081.0  426.055     -0.8071   9.8463     0.0   38.8275
9145    9091.0  426.455     -0.7805   9.8729     0.0   39.0233
9155    9101.0  426.855     -0.7539   9.8995     0.0   39.2035
9165    9111.0  427.255     -0.7271   9.9263     0.0   39.3790
9175    9121.0  427.655     -0.7005   9.9529     0.0   39.5539
9185    9131.0  428.055     -0.6738   9.9795     0.0   39.7274
9195    9141.0  428.455     -0.6473  10.0061     0.0   39.8942
9205    9151.0  428.855     -0.6205  10.0329     0.0   40.0597
9215    9161.0  429.255     -0.5938  10.0596     0.0   40.2216
9225    9171.0  429.655     -0.5671  10.0863     0.0   40.3821
9235    9181.0  430.055     -0.5404  10.1130     0.0   40.5346
9245    9191.0  430.455     -0.5139  10.1394     0.0   40.6812
9255    9201.0  430.855     -0.4871  10.1663     0.0   40.8321
9265    9211.0  431.255     -0.4606  10.1928     0.0   40.9738
9275    9221.0  431.655     -0.4340  10.2194     0.0   41.1141
9285    9231.0  432.055     -0.4071  10.2463     0.0   41.2476
9295    9241.0  432.455     -0.3806  10.2728     0.0   41.3793
9305    9251.0  432.855     -0.3539  10.2994     0.0   41.5017
9315    9261.0  433.255     -0.3272  10.3262     0.0   41.6274
9325    9271.0  433.655     -0.3005  10.3529     0.0   41.7441
9335    9281.0  434.055     -0.2738  10.3795     0.0   41.8633
9345    9291.0  434.455     -0.2473  10.4061     0.0   41.9687
9355    9301.0  434.855     -0.2205  10.4328     0.0   42.0744
9365    9311.0  435.255     -0.1940  10.4594     0.0   42.1797
9375    9321.0  435.655     -0.1672  10.4862     0.0   42.2834
9385    9331.0  436.055     -0.1406  10.5128     0.0   42.3813
9395    9341.0  436.455     -0.1138  10.5396     0.0   42.4826
9405    9351.0  436.855     -0.0873  10.5661     0.0   42.5757
9415    9361.0  437.255     -0.0606  10.5928     0.0   42.6717
9425    9371.0  437.655     -0.0339  10.6195     0.0   42.7638
9435    9381.0  438.055     -0.0074  10.6460     0.0   42.8548
9445    9391.0  438.455      0.0194  10.6727     0.0   42.9451
9455    9401.0  438.855      0.0462  10.6995     0.0   43.0320
9465    9411.0  439.255      0.0727  10.7261     0.0   43.1254
9475    9421.0  439.655      0.0993  10.7527     0.0   43.2109
9485    9431.0  440.055      0.1259  10.7793     0.0   43.2926
9495    9441.0  440.455      0.1526  10.8060     0.0   43.3768
9505    9451.0  440.855      0.1797  10.8331     0.0   43.4618
9515    9461.0  441.255      0.2060  10.8594     0.0   43.5399
9525    9471.0  441.655      0.2329  10.8863     0.0   43.6237
9535    9481.0  442.055      0.2594  10.9128     0.0   43.6976
9545    9491.0  442.455      0.2861  10.9395     0.0   43.7708
9555    9501.0  442.855      0.3126  10.9659     0.0   43.8508
9565    9511.0  443.255      0.3394  10.9927     0.0   43.9248
9575    9521.0  443.655      0.3661  11.0194     0.0   44.0031
9585    9531.0  444.055      0.3927  11.0460     0.0   44.0769
9595    9541.0  444.455      0.4193  11.0727     0.0   44.1472
9605    9551.0  444.855      0.4461  11.0994     0.0   44.2169
9615    9561.0  445.255      0.4727  11.1261     0.0   44.2899
9625    9571.0  445.655      0.4994  11.1528     0.0   44.3550
9635    9581.0  446.055      0.5261  11.1795     0.0   44.4226
9645    9591.0  446.455      0.5527  11.2061     0.0   44.4845
9655    9601.0  446.855      0.5793  11.2327     0.0   44.5518
9665    9611.0  447.255      0.6060  11.2594     0.0   44.6159
9675    9621.0  447.655      0.6326  11.2860     0.0   44.6780
9685    9631.0  448.055      0.6592  11.3125     0.0   44.7358
9695    9641.0  448.455      0.6859  11.3393     0.0   44.7990
9705    9651.0  448.855      0.7126  11.3660     0.0   44.8576
9715    9661.0  449.255      0.7392  11.3926     0.0   44.9121
9725    9671.0  449.655      0.7658  11.4192     0.0   44.9702
9735    9681.0  450.055      0.7926  11.4460     0.0   45.0271
9745    9691.0  450.455      0.8193  11.4727     0.0   45.0819
9755    9701.0  450.855      0.8460  11.4994     0.0   45.1324
9765    9711.0  451.255      0.8725  11.5259     0.0   45.1884
9775    9721.0  451.655      0.8992  11.5526     0.0   45.2425
9785    9731.0  452.055      0.9260  11.5793     0.0   45.2918
9795    9741.0  452.455      0.9525  11.6059     0.0   45.3396
9805    9751.0  452.855      0.9791  11.6325     0.0   45.3879
9815    9761.0  453.255      1.0059  11.6592     0.0   45.4348
9825    9771.0  453.655      1.0325  11.6859     0.0   45.4820
9835    9781.0  454.055      1.0592  11.7126     0.0   45.5298
9845    9791.0  454.455      1.0859  11.7393     0.0   45.5761
9855    9801.0  454.855      1.1126  11.7660     0.0   45.6217
9865    9811.0  455.255      1.1393  11.7926     0.0   45.6688
9875    9821.0  455.655      1.1658  11.8192     0.0   45.7086
9885    9831.0  456.055      1.1924  11.8458     0.0   45.7550
9895    9841.0  456.455      1.2192  11.8726     0.0   45.7942
9905    9851.0  456.855      1.2459  11.8993     0.0   45.8357
9915    9861.0  457.255      1.2727  11.9261     0.0   45.8790
9925    9871.0  457.655      1.2991  11.9525     0.0   45.9166
9935    9881.0  458.055      1.3257  11.9790     0.0   45.9548
9945    9891.0  458.455      1.3525  12.0059     0.0   45.9917
9955    9901.0  458.855      1.3793  12.0326     0.0   46.0299
9965    9911.0  459.255      1.4059  12.0593     0.0   46.0664
9975    9921.0  459.655      1.4326  12.0859     0.0   46.1054
9985    9931.0  460.055      1.4593  12.1127     0.0   46.1428
9995    9941.0  460.455      1.4859  12.1392     0.0   46.1763
10005   9951.0  460.855      1.5125  12.1659     0.0   46.2193
10015   9961.0  461.255      1.5393  12.1927     0.0   46.2523
10025   9971.0  461.655      1.5659  12.2193     0.0   46.2936
10035   9981.0  462.055      1.5924  12.2458     0.0   46.3209
10045   9991.0  462.455      1.6193  12.2727     0.0   46.3559
10055  10001.0  462.855      1.6458  12.2992     0.0   46.3860
10065  10011.0  463.255      1.6727  12.3261     0.0   46.4157
10075  10021.0  463.655      1.6991  12.3525     0.0   46.4350
10085  10031.0  464.055      1.7258  12.3792     0.0   46.4616
10095  10041.0  464.455      1.7526  12.4059     0.0   46.4933
10105  10051.0  464.855      1.7793  12.4326     0.0   46.5234
10115  10061.0  465.255      1.8059  12.4593     0.0   46.5538
10125  10071.0  465.655      1.8325  12.4858     0.0   46.5882
10135  10081.0  466.055      1.8593  12.5127     0.0   46.6210
10145  10091.0  466.455      1.8858  12.5392     0.0   46.6489
10155  10101.0  466.855      1.9125  12.5659     0.0   46.6799
10165  10111.0  467.255      1.9392  12.5926     0.0   46.7147
10175  10121.0  467.655      1.9658  12.6192     0.0   46.7440
10185  10131.0  468.055      1.9925  12.6459     0.0   46.7771
10195  10141.0  468.455      2.0192  12.6725     0.0   46.8148
10205  10151.0  468.855      2.0459  12.6993     0.0   46.8513
10215  10161.0  469.255      2.0725  12.7259     0.0   46.8833
10225  10171.0  469.655      2.0991  12.7525     0.0   46.9114
10235  10181.0  470.055      2.1259  12.7793     0.0   46.9447
10245  10191.0  470.455      2.1526  12.8060     0.0   46.9768
10255  10201.0  470.855      2.1789  12.8323     0.0   47.0128
10265  10211.0  471.255      2.2057  12.8591     0.0   47.0470
10275  10221.0  471.655      2.2324  12.8858     0.0   47.0799
10285  10231.0  472.055      2.2589  12.9122     0.0   47.1159
10295  10241.0  472.455      2.2858  12.9392     0.0   47.1540
10305  10251.0  472.855      2.3122  12.9656     0.0   47.1859
10315  10261.0  473.255      2.3392  12.9926     0.0   47.2233
10325  10271.0  473.655      2.3657  13.0190     0.0   47.2592
10335  10281.0  474.055      2.3926  13.0460     0.0   47.2942
10345  10291.0  474.455      2.4191  13.0725     0.0   47.3276
10355  10301.0  474.855      2.4455  13.0988     0.0   47.3556
10365  10311.0  475.255      2.4725  13.1259     0.0   47.3943
10375  10321.0  475.655      2.4991  13.1525     0.0   47.4284
10385  10331.0  476.055      2.5259  13.1792     0.0   47.4614
10395  10341.0  476.455      2.5525  13.2059     0.0   47.4927
10405  10351.0  476.855      2.5791  13.2325     0.0   47.5224
10415  10361.0  477.255      2.6059  13.2592     0.0   47.5574
10425  10371.0  477.655      2.6326  13.2859     0.0   47.5938
10435  10381.0  478.055      2.6591  13.3125     0.0   47.6174
10445  10391.0  478.455      2.6859  13.3393     0.0   47.6551
10455  10401.0  478.855      2.7124  13.3658     0.0   47.6859
10465  10411.0  479.255      2.7392  13.3926     0.0   47.7159
10475  10421.0  479.655      2.7656  13.4190     0.0   47.7455
10485  10431.0  480.055      2.7924  13.4457     0.0   47.7790
10495  10441.0  480.455      2.8189  13.4723     0.0   47.8075
10505  10451.0  480.855      2.8457  13.4991     0.0   47.8378
10515  10461.0  481.255      2.8725  13.5259     0.0   47.8695
10525  10471.0  481.655      2.8994  13.5527     0.0   47.9074
10535  10481.0  482.055      2.9258  13.5792     0.0   47.9365
10545  10491.0  482.455      2.9526  13.6060     0.0   47.9674
10555  10501.0  482.855      2.9791  13.6325     0.0   47.9967
10565  10511.0  483.255      3.0060  13.6594     0.0   48.0262
10575  10521.0  483.655      3.0324  13.6858     0.0   48.0550
10585  10531.0  484.055      3.0592  13.7126     0.0   48.0881
10595  10541.0  484.455      3.0859  13.7393     0.0   48.1150
10605  10551.0  484.855      3.1126  13.7660     0.0   48.1565
10615  10561.0  485.255      3.1393  13.7927     0.0   48.1878
10625  10571.0  485.655      3.1657  13.8191     0.0   48.2150
10635  10581.0  486.055      3.1927  13.8461     0.0   48.2471
10645  10591.0  486.455      3.2192  13.8726     0.0   48.2743
10655  10601.0  486.855      3.2456  13.8990     0.0   48.3057
10665  10611.0  487.255      3.2726  13.9259     0.0   48.3422
10675  10621.0  487.655      3.2992  13.9526     0.0   48.3714
10685  10631.0  488.055      3.3258  13.9792     0.0   48.3965
10695  10641.0  488.455      3.3526  14.0060     0.0   48.4318
10705  10651.0  488.855      3.3790  14.0324     0.0   48.4575
10715  10661.0  489.255      3.4060  14.0594     0.0   48.4969
10725  10671.0  489.655      3.4327  14.0861     0.0   48.5223
10735  10681.0  490.055      3.4591  14.1125     0.0   48.5510
10745  10691.0  490.455      3.4857  14.1390     0.0   48.5748
10755  10701.0  490.855      3.5124  14.1658     0.0   48.6089
10765  10711.0  491.255      3.5393  14.1927     0.0   48.6370
10775  10721.0  491.655      3.5658  14.2192     0.0   48.6633
10785  10731.0  492.055      3.5926  14.2459     0.0   48.6930
10795  10741.0  492.455      3.6192  14.2726     0.0   48.7226
10805  10751.0  492.855      3.6459  14.2993     0.0   48.7512
10815  10761.0  493.255      3.6724  14.3258     0.0   48.7747
10825  10771.0  493.655      3.6994  14.3528     0.0   48.8038
10835  10781.0  494.055      3.7261  14.3795     0.0   48.8339
10845  10791.0  494.455      3.7526  14.4059     0.0   48.8597
10855  10801.0  494.855      3.7792  14.4326     0.0   48.8917
10865  10811.0  495.255      3.8059  14.4593     0.0   48.9124
10875  10821.0  495.655      3.8327  14.4861     0.0   48.9434
10885  10831.0  496.055      3.8591  14.5125     0.0   48.9689
